year,site,nest,ID,ring,age_sex,date,time,weight,bill,left_tarsus,right_tarsus,left_wing,right_wing,fat,blood,blood_tube,code,moult ,observer,comments,ages,zones,species,blood_bath,blood_madagascar,feather,slides,feacal
2006,B,9,2006_B_9,CA080,AM,606,1899-12-31 07:15:00,37,,26,26,106,105,1,1,,WX.MX|OX.GX,,CK,,,,,,,,,
2006,D,8,2006_D_8,CA081,AF,606,1899-12-31 07:45:00,38.75,,25.6,25.7,110,110,0,1,,WX.MX|OX.OX,,CK,,,,,,,,,
2006,D,9,2006_D_9,CA082,Af,606,1899-12-31 08:20:00,35.5,,24.9,25,97,99,1,1,,WX.MX|OX.RX,,CK,,,,,,,,,
2006,D,108,2006_D_108,CA117,AF,606,1899-12-31 08:40:00,41,,25.7,25.6,107,108,2,1,,YX.MX|OX.RX,,SQ,,,,,,,,,
2006,B,-1,2006_B_-1,CA083,JF,606,1899-12-31 09:30:00,5.4,,16,16,,,,1,,MX.XX|GX.XX,,CK,,,,,,,,,
2006,B,-1,2006_B_-1,CA084,JM,606,1899-12-31 09:30:00,5.5,,17.8,17.8,,,,1,,MX.XX|GX.XX,,CK,,,,,,,,,
2006,B,-1,2006_B_-1,CA085,JF,606,1899-12-31 09:30:00,5.5,,17.5,17.7,,,,1,,MX.XX|GX.XX,,CK,,,,,,,,,
2006,C,108,2006_C_108,CA118,Af,606,1899-12-31 09:30:00,45.75,,26.2,26.2,111,111,1,1,,YX.MX|RX.YX,,SQ,,,,,,,,,
2006,B,-1,2006_B_-1,802109777,AF,606,1899-12-31 10:00:00,35,,24.1,24.1,107,107,0,1,,YX.RX|BX.WM,,CK,,,,,,,,,
2006,A,103,2006_A_103,CA086,JM,606,1899-12-31 15:50:00,6.6,,17.8,17.9,,,,1,,MX.XX|RX.XX,,CK,,,,,,,,,
2006,D,113,2006_D_113,CA119,JF,606,1899-12-31 16:15:00,6.5,,16.9,16.9,,,,1,,MX.XX|OX.XX,,SQ,,,,,,,,,
2006,D,113,2006_D_113,CA120,JM,606,1899-12-31 16:15:00,6.75,,16.6,16.6,,,,1,,MX.XX|OX.XX,,SQ,,,,,,,,,
2006,D,113,2006_D_113,CA121,JF,606,1899-12-31 16:15:00,6.25,,16.3,16.3,,,,1,,MX.XX|OX.XX,,SQ,,,,,,,,,
2006,A,101,2006_A_101,CA087,JF,606,1899-12-31 16:30:00,6.4,,17.9,17.9,,,,1,,MX.XX|WX.XX,,CK,,,,,,,,,
2006,D,116,2006_D_116,BX.WX|BX.SX,AF,606,1899-12-31 18:10:00,39.25,,25.6,25.7,111,111,0,1,,BX.WX|BX.SX,,SQ,,,,,,,,,
2006,D,118,2006_D_118,CA122,AF,606,1899-12-31 19:00:00,38,,25.4,25.5,109,110,0,1,,YX.MX|RX.LX,,SQ,,,,,,,,,
2006,A,101,2006_A_101,CA088,JM,607,1899-12-31 16:30:00,6.3,,17.4,17.5,,,,1,,MX.XX|WX.XX,,CK,,,,,,,,,
2006,B,209,2006_B_209,CA123,AM,607,1899-12-31 17:30:00,37.25,,23.9,23.9,108,109,0,1,,YX.MX|LX.RX,,SQ,,,,,,,,,
2006,B,209,2006_B_209,CA124,JF,607,1899-12-31 18:00:00,6.5,,17.5,17.5,,,,1,,MX.XX|WX.XX,,SQ,,,,,,,,,
2006,B,208,2006_B_208,CA089,JM,607,1899-12-31 18:15:00,6.8,,17.4,17.3,,,,1,,MX.XX|SX.XX,,CK,,,,,,,,,
2006,B,208,2006_B_208,CA090,JF,607,1899-12-31 18:15:00,6.3,,17.3,17.3,,,,1,,MX.XX|SX.XX,,CK,,,,,,,,,
2006,B,209,2006_B_209,CA125,AF,607,1899-12-31 18:20:00,35.25,,24.4,24.5,105,106,0,1,,YX.MX|LX.OX,,SQ,,,,,,,,,
2006,B,208,2006_B_208,CA091,AM,607,1899-12-31 18:30:00,40,,25.1,25,112,112,1,1,,WX.MX|YX.BX,,CK,,,,,,,,,
2006,,,2006__,802109792,AF,607,1899-12-31 18:50:00,38,,24.7,24.7,108,109,1,1,,WX.BX|LX.RM,,SQ,nest number wrong in field notes,,,,,,,,
2006,B,208,2006_B_208,CA126,AF,607,1899-12-31 19:30:00,37.75,,24.4,24.4,108,108,2,1,,YX.MX|GX.WX,,SQ,,,,,,,,,
2006,C,112,2006_C_112,802109735,AM,607,1899-12-31 20:20:00,44.75,,25.3,25.3,109,110,0,1,,YX.RX|WX.GM,,SQ,,,,,,,,,
2006,D,13,2006_D_13,CA092,AM,607,1899-12-31 21:00:00,36.25,,25.7,25.7,108,108,1,1,,WX.MX|YX.LX,,CK,,,,,,,,,
2006,D,14,2006_D_14,802109746,AM,607,1899-12-31 22:00:00,38.25,,24.7,24.8,108,109,2,1,,WX.BX|YX.SM,,CK,,,,,,,,,
2006,D,15,2006_D_15,CA093,AM,607,1899-12-31 22:30:00,41.5,,26,26,109,108,2,1,,WX.MX|YX.GX,,CK,,,,,,,,,
2006,A,104,2006_A_104,CA051,AM,607,1899-12-31 23:15:00,,,,,,,,1,,WX.MX|LX.GX,,CK,,,,,,,,,
2006,C,8,2006_C_8,CA094,JM,608,1899-12-31 07:00:00,6.3,,17.9,18,,,,1,,MX.XX|RX.XX,,CK,,,,,,,,,
2006,C,12,2006_C_12,CA095,JF,608,1899-12-31 07:45:00,6.8,,17.8,17.8,,,,1,,MX.XX|YX.XX,,CK,,,,,,,,,
2006,B,208,2006_B_208,XX.XX|SX.XX,JJ,608,1899-12-31 08:00:00,,,,,,,,1,,XX.XX|SX.XX,,SQ,chick didnt stop bleeding,,,,,,,,
2006,D,8,2006_D_8,CA127,JM,608,1899-12-31 09:25:00,6,,18,18,,,,1,,MX.XX|RX.XX,,SQ,,,,,,,,,
2006,D,8,2006_D_8,CA128,JF,608,1899-12-31 09:25:00,6.25,,18.2,18.2,,,,1,,MX.XX|RX.XX,,SQ,,,,,,,,,
2006,C,211,2006_C_211,CA096,Af,608,1899-12-31 09:30:00,40.5,,24.7,24.6,,,,1,,RX.MX|YX.YX,,CK,,,,,,,,,
2006,D,8,2006_D_8,CA129,JM,608,1899-12-31 10:00:00,7,,17.2,17.2,,,,1,,MX.XX|RX.XX,,SQ,,,,,,,,,
2006,B,209,2006_B_209,CA130,JF,608,1899-12-31 11:00:00,6.5,,17,17.1,,,,1,,MX.XX|WX.XX,,SQ,,,,,,,,,
2006,B,7,2006_B_7,CA097,JF,608,1899-12-31 12:00:00,5.8,,18.4,18.4,,,,1,,MX.XX|GX.XX,,CK,,,,,,,,,
2006,B,209,2006_B_209,CA131,JM,608,1899-12-31 17:50:00,6,,16.9,17,,,,1,,MX.XX|WX.XX,,SQ,,,,,,,,,
2006,C,211,2006_C_211,CA098,AM,608,1899-12-31 21:30:00,40.25,,25.5,25.6,109,109,2,1,,WX.MX|YX.OX,,CK,,,,,,,,,
2006,D,15,2006_D_15,CA132,AF,609,1899-12-31 06:40:00,41.25,,24.7,24.8,108,108,2,1,,YX.MX|GX.GX,,SQ,,,,,,,,,
2006,D,14,2006_D_14,CA133,AF,609,1899-12-31 07:40:00,40,,24.4,24.5,110,111,2,1,,YX.MX|GX.LX,,SQ,,,,,,,,,
2006,C,112,2006_C_112,CA134,AF,609,1899-12-31 08:40:00,42,,24.9,25,104,105,3,1,,YX.MX|OX.OX,,SQ,,,,,,,,,
2006,C,213,2006_C_213,CA135,AF,609,1899-12-31 09:00:00,36.25,,23.6,23.7,106,107,1,1,,YX.MX|RX.OX,,SQ,,,,,,,,,
2006,D,203,2006_D_203,BX.WX|GX.BX,AF,609,1899-12-31 09:30:00,37.5,,25.4,25.5,107,108,1,1,,BX.WX|GX.BX,,CK,,,,,,,,,
2006,C,206,2006_C_206,CA136,AF,609,1899-12-31 09:55:00,42,,25.5,25.5,114,114,2,1,,YX.MX|RX.RX,,SQ,,,,,,,,,
2006,D,202,2006_D_202,CA099,AF,609,1899-12-31 10:05:00,41.75,,24.5,24.5,103,104,1,1,,WX.MX|YX.RX,,CK,,,,,,,,,
2006,D,4,2006_D_4,CA100,JF,609,1899-12-31 17:00:00,6.8,,17.2,17.2,,,,1,,MX.XX|LX.XX,,CK,,,,,,,,,
2006,C,210,2006_C_210,CA201,AM,609,1899-12-31 19:05:00,39.25,,26.5,26.5,111,112,0,1,,WX.MX|YX.WX,,CK,,,,,,,,,
2006,C,214,2006_C_214,CA202,AF,609,1899-12-31 19:40:00,33.5,,24.4,24.6,,,,,,RX.MX|BX.WX,,CK,,,,,,,,,
2006,B,207,2006_B_207,CA203,AM,609,1899-12-31 20:15:00,39.5,,26,26.1,,,,,,RX.MX|RX.RX,,CK,,,,,,,,,
2006,B,207,2006_B_207,CA204,AF,609,1899-12-31 20:15:00,37,,25.3,25.3,105,106,2,1,,WX.MX|YX.YX,,CK,,,,,,,,,
2006,D,4,2006_D_4,CA205,JF,610,1899-12-31 16:20:00,6.5,,18,18,,,,1,,MX.XX|LX.XX,,CK,,,,,,,,,
2006,D,4,2006_D_4,CA206,JF,610,1899-12-31 16:20:00,6.4,,17.6,17.6,,,,1,,MX.XX|LX.XX,,CK,,,,,,,,,
2006,A,104,2006_A_104,CA207,JM,610,1899-12-31 17:05:00,6.3,,18.8,18.9,,,,1,,MX.XX|BX.XX,,CK,,,,,,,,,
2006,A,104,2006_A_104,CA209,JF,610,1899-12-31 17:05:00,6.4,,17.8,17.9,,,,1,,MX.XX|BX.XX,,CK,,,,,,,,,
2006,D,204,2006_D_204,RX.YX|RX.sX,AM,610,1899-12-31 20:15:00,40.5,,26,26.2,104,103,1,1,,RX.YX|RX.sX,,CK,right 2nd primary broken,,,,,,,,
2006,D,202,2006_D_202,CA210,AM,610,1899-12-31 21:30:00,38,,25.9,26,109,108,1,1,,WX.MX|WX.BX,,CK,,,,,,,,,
2006,D,203,2006_D_203,CA211,AM,610,1899-12-31 21:45:00,36.25,,26,26.1,107,107,2,1,,WX.MX|WX.LX,,CK,,,,,,,,,
2006,B,8,2006_B_8,CA212,JM,611,1899-12-31 06:45:00,6.1,,18.2,18.3,,,,1,,MX.XX|SX.XX,,CK,,,,,,,,,
2006,B,8,2006_B_8,CA213,JM,611,1899-12-31 06:45:00,6.6,,18.5,18.6,,,,1,,MX.XX|SX.XX,,CK,,,,,,,,,
2006,D,11,2006_D_11,CA214,JF,611,1899-12-31 08:00:00,6.3,,17.8,17.8,,,,1,,MX.XX|YX.XX,,CK,,,,,,,,,
2006,D,11,2006_D_11,CA215,JM,611,1899-12-31 08:00:00,6.4,,17.6,17.6,,,,1,,MX.XX|YX.XX,,CK,,,,,,,,,
2006,D,120,2006_D_120,CA216,AF,611,1899-12-31 10:30:00,40,,25.2,25.2,107,108,2,1,,WX.MX|WX.GX,,CK,,,,,,,,,
2006,D,116,2006_D_116,802109713,AM,611,1899-12-31 11:00:00,42,,26.8,26.8,,,,0,,BX.WX|SX.GM,,CK,,,,,,,,,
2006,C,20,2006_C_20,CA137,AF,611,1899-12-31 18:40:00,39,,24.3,24.4,109,109,0,1,,YX.MX|LX.YX,,SQ,,,,,,,,,
2006,D,16,2006_D_16,CA138,AM,611,1899-12-31 19:00:00,37,,23.4,23.5,105,106,0,1,,YX.MX|LX.GX,,SQ,,,,,,,,,
2006,C,201,2006_C_201,CA139,AM,611,1899-12-31 20:00:00,37.25,,25.7,25.7,107,108,1,1,,YX.MX|OX.YX,,SQ,,,,,,,,,
2006,C,105,2006_C_105,CA106,JF,611,1899-12-31 21:15:00,10,,23,23,,,,0,,MX.XX|LX.XX,,CK,,,,,,,,,
2006,B,4,2006_B_4,CA055,JM,611,1899-12-31 21:25:00,5.9,,19.1,19.3,,,,0,,MX.XX|RX.XX,,CK,,,,,,,,,
2006,B,4,2006_B_4,CA045,JM,611,1899-12-31 21:25:00,5,,17.9,18.1,,,,0,,MX.XX|RX.XX,,CK,,,,,,,,,
2006,B,4,2006_B_4,CA046,JF,611,1899-12-31 21:25:00,6.9,,21.8,21.8,,,,0,,MX.XX|RX.XX,,CK,,,,,,,,,
2006,A,101,2006_A_101,CA087,JF,611,1899-12-31 21:35:00,4.9,,19.1,19.1,,,,0,,MX.XX|WX.XX,,CK,,,,,,,,,
2006,A,101,2006_A_101,CA088,JM,611,1899-12-31 21:35:00,5.5,,19.6,19.6,,,,0,,MX.XX|WX.XX,,CK,,,,,,,,,
2006,C,107,2006_C_107,CA038,JF,611,1899-12-31 21:55:00,8.3,,20.8,20.7,,,,1,,MX.XX|GX.XX,,CK,,,,,,,,,
2006,D,8,2006_D_8,CA127,JM,611,1899-12-31 22:05:00,6.1,,20.3,20.2,,,,0,,MX.XX|RX.XX,,CK,,,,,,,,,
2006,D,8,2006_D_8,CA128,JF,611,1899-12-31 22:05:00,6,,20,20,,,,0,,MX.XX|RX.XX,,CK,,,,,,,,,
2006,D,8,2006_D_8,CA129,JM,611,1899-12-31 22:05:00,5.9,,19.6,19.5,,,,0,,MX.XX|RX.XX,,CK,,,,,,,,,
2006,D,8,2006_D_8,CA131,JM,611,1899-12-31 22:05:00,5,,18.3,18.1,,,,0,,MX.XX|WX.XX,,CK,temporarily adopted from B209,,,,,,,,
2006,B,6,2006_B_6,CA071,JF,611,1899-12-31 22:20:00,7.2,,20.1,20.1,,,,0,,MX.XX|YX.XX,,CK,,,,,,,,,
2006,D,114,2006_D_114,CA217,Jf,611,1899-12-31 22:30:00,4.7,,,,,,,0,,MX.XX|GX.XX,,CK,"chick ringed a few days after hatching, risk of brood mixing, little blood taken ",,,,,,,,
2006,C,113,2006_C_113,CA140,AF,612,1899-12-31 07:45:00,38,,24.4,24.4,101,101,2,1,,OX.MX|LX.LX,,SQ,,,,,,,,,
2006,C,10,2006_C_10,CA218,JM,612,1899-12-31 16:30:00,6,,18.6,18.6,,,,0,,MX.XX|OX.XX,,CK,,,,,,,,,
2006,C,17,2006_C_17,CA219,AF,612,1899-12-31 21:00:00,38,,24.4,24.5,,,,0,,RX.MX|BX.YX,,CK,,,,,,,,,
2006,C,17,2006_C_17,CA220,AM,612,1899-12-31 21:00:00,38.75,,24.4,24.3,,,,0,,RX.MX|RX.BX,,CK,,,,,,,,,
2006,C,20,2006_C_20,CA107,AM,612,1899-12-31 22:00:00,,,,,,,,0,,YX.MX|OX.WX,,CK,,,,,,,,,
2006,D,204,2006_D_204,CA141,AF,613,1899-12-31 07:45:00,36.75,,25,25,102,103,0,1,,YX.MX|LX.LX,,CK,"metal ring slightly overpressed, but its still freely moving and no sharp edges",,,,,,,,
2006,D,16,2006_D_16,802109729,AF,613,1899-12-31 08:30:00,35.75,,25.4,25.5,106,107,1,1,,WX.BX|LX.WM,,CK,,,,,,,,,
2006,D,20,2006_D_20,CA142,AM,613,1899-12-31 09:00:00,40.25,,26.5,26.5,,,,0,,RX.MX|RX.LX,,CK,,,,,,,,,
2006,D,21,2006_D_21,CA143,AM,613,1899-12-31 09:25:00,42,,26.5,26.5,,,,0,,RX.MX|RX.WX,,CK,,,,,,,,,
2006,D,22,2006_D_22,CA144,AF,613,1899-12-31 09:40:00,48,,25.5,25.3,106,107,1,1,,RX.MX|WX.RX,,CK,"female with egg inside, both 2nd primaries worn",,,,,,,,
2006,C,112,2006_C_112,CA145,JF,614,1899-12-31 06:25:00,5.9,,17.2,17.1,,,,1,,MX.XX|GX.XX,,CK,,,,,,,,,
2006,C,112,2006_C_112,CA146,JF,614,1899-12-31 06:25:00,6,,17.7,17.6,,,,1,,MX.XX|GX.XX,,CK,,,,,,,,,
2006,C,206,2006_C_206,CA147,JM,614,1899-12-31 09:00:00,6,,18.4,18.7,,,,1,,MX.XX|YX.XX,,CK,,,,,,,,,
2006,C,206,2006_C_206,CA148,JM,614,1899-12-31 09:00:00,6.5,,19,19.1,,,,1,,MX.XX|YX.XX,,CK,,,,,,,,,
2006,C,206,2006_C_206,CA149,JM,614,1899-12-31 09:00:00,6.1,,18.3,18.5,,,,1,,MX.XX|YX.XX,,CK,little blood taken,,,,,,,,
2006,D,17,2006_D_17,CA2073,AM,614,1899-12-31 10:10:00,39.25,,25.3,25.3,109,110,0,1,,WX.BX|YX.LM,,CK,,,,,,,,,
2006,C,210,2006_C_210,CA151,AF,614,1899-12-31 17:00:00,35.25,,25.2,25.3,106,107,0,1,,WX.MX|WX.OX,,CK,both 2nd Primaries broken,,,,,,,,
2006,C,19,2006_C_19,CA152,AF,614,1899-12-31 17:35:00,36,,25.7,25.8,109,109,0,1,,WX.MX|WX.RX,,CK,,,,,,,,,
2006,C,212,2006_C_212,CA153,AM,614,1899-12-31 18:10:00,40,,26.6,26.6,112,112,0,1,,WX.MX|WX.YX,,CK,,,,,,,,,
2006,C,213,2006_C_213,CA154,AM,614,1899-12-31 21:00:00,37.5,,25.9,25.9,109,110,1,1,,WX.MX|RX.LX,,CK,,,,,,,,,
2006,D,120,2006_D_120,CA155,AM,614,1899-12-31 21:20:00,40,,27.2,27.1,112,113,2,1,,WX.MX|RX.RX,,CK,,,,,,,,,
2006,C,214,2006_C_214,CA156,AM,614,1899-12-31 21:45:00,36.75,,,26.3,,,,0,,RX.MX|WX.BX,,CK,,,,,,,,,
2006,C,16,2006_C_16,CA157,Jf,615,1899-12-31 11:20:00,5.9,,17.4,17.4,,,,1,,MX.XX|SX.XX,,CK,,,,,,,,,
2006,C,212,2006_C_212,CA158,AF,615,1899-12-31 16:30:00,36,,25.1,25,100,101,2,1,,WX.MX|RX.GX,,CK,,,,,,,,,
2006,E,2,2006_E_2,CA159,AF,615,1899-12-31 17:10:00,37,,25.2,25.2,106,107,1,1,,WX.MX|RX.OX,,CK,,,,,,,,,
2006,D,118,2006_D_118,CA160,JM,615,1899-12-31 18:45:00,5.7,,19.2,19.4,,,,1,,MX.XX|LX.XX,,CK,"chick ringed a few days after hatching, risk of brood mixing",,,,,,,,
2006,D,118,2006_D_118,CA161,JF,615,1899-12-31 18:45:00,5.6,,18.2,18.2,,,,1,,MX.XX|LX.XX,,CK,"chick ringed a few days after hatching, risk of brood mixing",,,,,,,,
2006,D,118,2006_D_118,CA162,JM,615,1899-12-31 18:45:00,5.4,,18.6,18.6,,,,1,,MX.XX|LX.XX,,CK,"chick ringed a few days after hatching, risk of brood mixing",,,,,,,,
2006,C,16,2006_C_16,CA163,JF,615,1899-12-31 21:15:00,5.8,,16.3,16.4,,,,1,,MX.XX|SX.XX,,CK,,,,,,,,,
2006,C,16,2006_C_16,CA164,JF,615,1899-12-31 21:15:00,6.1,,17,17,,,,1,,MX.XX|SX.XX,,CK,,,,,,,,,
2006,C,19,2006_C_19,CA165,AM,615,1899-12-31 21:15:00,39,,25.4,25.2,110,110,2,1,,WX.MX|RX.YX,,CK,,,,,,,,,
2006,C,113,2006_C_113,CA166,AM,615,1899-12-31 22:10:00,36.25,,24.5,24.4,108,108,1,1,,WX.MX|RX.WX,,CK,,,,,,,,,
2006,C,201,2006_C_201,CA014,AF,616,1899-12-31 09:30:00,35.75,,23.8,23.8,,,,1,,RX.MX|YX.RX,,CK,,,,,,,,,
2006,C,13,2006_C_13,CA167,JM,616,1899-12-31 16:45:00,5.8,,17.5,17.5,,,,1,,MX.XX|WX.XX,,CK,,,,,,,,,
2006,D,31,2006_D_31,CA168,AM,616,1899-12-31 22:30:00,40.25,,25.2,25.1,109,111,1,1,,OX.MX|LX.GX,,CK,,,,,,,,,
2006,D,33,2006_D_33,CA170,AM,616,1899-12-31 22:30:00,38.5,,25.1,24.9,108,107,2,1,,OX.MX|LX.OX,,CK,,,,,,,,,
2006,D,34,2006_D_34,CA171,AF,617,1899-12-31 07:40:00,37.5,,24.3,24.3,108,108,0,1,,OX.MX|LX.RX,,CK,,,,,,,,,
2006,D,34,2006_D_34,CA172,AM,617,1899-12-31 08:15:00,42.25,,26.7,26.6,111,112,0,1,,OX.MX|GX.GX,,CK,,,,,,,,,
2006,D,17,2006_D_17,CA173,AF,617,1899-12-31 09:30:00,39.5,,25.4,25.4,110,110,1,1,,OX.MX|LX.WX,,CK,,,,,,,,,
2006,C,13,2006_C_13,CA174,JM,617,1899-12-31 16:30:00,5.9,,17.6,17.6,,,,1,,MX.XX|WX.XX,,CK,,,,,,,,,
2006,C,13,2006_C_13,CA175,JM,617,1899-12-31 16:30:00,6.1,,17.5,17.5,,,,1,,MX.XX|WX.XX,,CK,,,,,,,,,
2006,D,20,2006_D_20,CA177,AF,617,1899-12-31 18:00:00,33,,25.1,25.1,,,,0,,RX.MX|BX.GX,,CK,,,,,,,,,
2006,E,2,2006_E_2,CA178,AM,617,1899-12-31 20:35:00,37.25,,24.9,25.1,109,109,1,1,,OX.MX|LX.YX,,CK,,,,,,,,,
2006,D,22,2006_D_22,CA179,AM,617,1899-12-31 21:25:00,38.5,,26.3,26.3,110,111,3,1,,OX.MX|GX.LX,,CK,,,,,,,,,
2006,D,36,2006_D_36,CA027,AM,617,1899-12-31 22:00:00,37.75,,24.8,24.9,,,,0,,RX.MX|GX.GX,,CK,,,,,,,,,
2006,D,18,2006_D_18,CA180,AM,617,1899-12-31 22:45:00,40,,27,27,,,,0,,YX.MX|WX.RX,,CK,,,,,,,,,
2006,D,35,2006_D_35,CA181,AM,617,1899-12-31 23:00:00,40.75,,25.6,25.8,108,108,1,1,,OX.MX|GX.OX,,CK,,,,,,,,,
2006,D,7,2006_D_7,CA182,JM,618,1899-12-31 08:45:00,6.2,,17.7,17.8,,,,1,,MX.XX|RX.XX,,CK,,,,,,,,,
2006,D,7,2006_D_7,CA183,JM,618,1899-12-31 08:45:00,5.7,,17.7,17.6,,,,1,,MX.XX|RX.XX,,CK,,,,,,,,,
2006,B,207,2006_B_207,CA184,JM,618,1899-12-31 11:10:00,6.7,,17.7,17.9,,,,1,,MX.XX|YX.XX,,CK,,,,,,,,,
2006,D,34,2006_D_34,CA185,JM,618,1899-12-31 15:30:00,6.6,,18.4,18.4,,,,1,,MX.XX|SX.XX,,CK,,,,,,,,,
2006,D,34,2006_D_34,CA186,Jf,618,1899-12-31 15:30:00,6.5,,18.2,18.1,,,,1,,MX.XX|SX.XX,,CK,,,,,,,,,
2006,B,207,2006_B_207,CA187,JF,618,1899-12-31 16:15:00,6.7,,17.9,17.8,,,,1,,MX.XX|YX.XX,,CK,,,,,,,,,
2006,D,31,2006_D_31,CA188,JM,619,1899-12-31 07:15:00,6.4,,18.2,18.2,,,,1,,MX.XX|GX.XX,,CK,,,,,,,,,
2006,D,31,2006_D_31,RX.OX|RX.YX,AF,619,1899-12-31 07:15:00,37,,24.7,24.7,100,100,1,1,,RX.OX|RX.YX,,CK,both 2nd Primaries broken,,,,,,,,
2006,D,35,2006_D_35,CA189,AF,619,1899-12-31 08:30:00,39.5,,25.6,25.5,108,109,1,1,,OX.MX|GX.RX,,CK,,,,,,,,,
2006,D,18,2006_D_18,CA190,AF,619,1899-12-31 09:10:00,37.75,,24.2,24.2,,,,1,,OX.MX|WX.LX,,CK,,,,,,,,,
2006,D,36,2006_D_36,CA191,AF,619,1899-12-31 09:35:00,37.25,,25.5,25.6,109,110,1,1,,OX.MX|GX.WX,,CK,CR combination also at CA1320,,,,,,,,
2006,F,1,2006_F_1,CA2085,AF,619,1899-12-31 10:20:00,40.5,,26.8,26.7,108,109,0,1,,BX.WX|SX.BX,,CK,,,,,,,,,
2006,D,31,2006_D_31,CA192,JM,619,1899-12-31 17:10:00,6.8,,17.8,17.7,,,,1,,MX.XX|GX.XX,,CK,,,,,,,,,
2006,D,116,2006_D_116,CA194,JF,620,1899-12-31 08:15:00,6.7,,18.5,18.4,,,,1,,MX.XX|OX.XX,,CK,,,,,,,,,
2006,D,116,2006_D_116,CA195,JF,620,1899-12-31 08:15:00,6.8,,17.7,17.9,,,,1,,MX.XX|OX.XX,,CK,,,,,,,,,
2006,D,116,2006_D_116,CA196,JF,620,1899-12-31 08:15:00,5.9,,17.9,17.9,,,,1,,MX.XX|OX.XX,,CK,,,,,,,,,
2006,D,25,2006_D_25,CA197,AF,620,1899-12-31 10:10:00,38.5,,25.1,25,104,105,1,1,,OX.MX|RX.GX,,CK,identical CR as CA198,,,,,,,,
2006,D,23,2006_D_23,CA198,AF,620,1899-12-31 10:30:00,39,,24.4,24.5,106,109,2,1,,OX.MX|RX.GX,,CK,"both 2nd Primaries broken, identical CR as CA197",,,,,,,,
2006,D,23,2006_D_23,CA2224,AM,620,1899-12-31 10:30:00,38.75,,25.6,25.6,111,112,1,1,,WX.BX|LX.YM,,CK,,,,,,,,,
2006,D,119,2006_D_119,CA199,JM,620,1899-12-31 17:25:00,6.1,,18,18.2,,,,1,,MX.XX|SX.XX,,CK,,,,,,,,,
2006,D,119,2006_D_119,CA200,JM,620,1899-12-31 17:25:00,6.5,,17.6,17.6,,,,1,,MX.XX|SX.XX,,CK,,,,,,,,,
2006,D,33,2006_D_33,CA193,AF,620,1899-12-31 17:40:00,35.25,,23.9,24,104,106,0,1,,OX.MX|GX.YX,,CK,Left 2nd Primary worn,,,,,,,,
2006,D,28,2006_D_28,CA104,AM,620,1899-12-31 18:50:00,39,,25.7,25.7,111,112,2,1,,OX.MX|RX.OX,,CK,,,,,,,,,
2006,D,32,2006_D_32,CA221,AF,620,1899-12-31 19:15:00,34.25,,25.5,25.4,110,110,1,1,,OX.MX|RX.WX,,CK,,,,,,,,,
2006,C,213,2006_C_213,CA222,JM,621,1899-12-31 07:45:00,5.6,,17.5,17.3,,,,1,,MX.XX|BX.XX,,CK,"chick ringed a few days after hatching, risk of brood mixing",,,,,,,,
2006,C,213,2006_C_213,CA223,JF,621,1899-12-31 07:45:00,5.3,,17.3,17.4,,,,1,,MX.XX|BX.XX,,CK,"chick ringed a few days after hatching, risk of brood mixing",,,,,,,,
2006,C,213,2006_C_213,CA224,JF,621,1899-12-31 07:45:00,5.7,,17.9,17.9,,,,1,,MX.XX|BX.XX,,CK,"chick ringed a few days after hatching, risk of brood mixing",,,,,,,,
2006,D,119,2006_D_119,CA225,JM,621,1899-12-31 09:45:00,6.2,,16.9,17.1,,,,1,,MX.XX|SX.XX,,CK,,,,,,,,,
2006,D,39,2006_D_39,CA226,AF,621,1899-12-31 17:45:00,39.25,,25.2,25.2,,,,0,,RX.MX|RX.YX,,CK,,,,,,,,,
2006,D,13,2006_D_13,CA227,JM,621,1899-12-31 18:10:00,6.3,,17.4,17.2,,,,1,,MX.XX|BX.XX,,CK,,,,,,,,,
2006,C,112,2006_C_112,CA145,JF,621,1899-12-31 21:00:00,6,,18.8,19,,,,1,,MX.XX|GX.XX,,CK,,,,,,,,,
2006,C,112,2006_C_112,CA146,JF,621,1899-12-31 21:00:00,6.1,,19.7,19.8,,,,1,,MX.XX|GX.XX,,CK,,,,,,,,,
2006,C,112,2006_C_112,CA150,JF,621,1899-12-31 21:00:00,4.9,,17.6,17.8,,,,1,,MX.XX|GX.XX,,CK,,,,,,,,,
2006,B,5,2006_B_5,CA072,JF,621,1899-12-31 21:45:00,14.75,,23.3,23.3,,,,0,,MX.XX|LX.XX,,CK,,,,,,,,,
2006,B,5,2006_B_5,CA073,JM,621,1899-12-31 21:45:00,15.75,,24.4,24.5,,,,0,,MX.XX|LX.XX,,CK,,,,,,,,,
2006,D,8,2006_D_8,CA129,JM,621,1899-12-31 21:45:00,7.9,,21.8,21.9,,,,0,,MX.XX|RX.XX,,CK,,,,,,,,,
2006,D,116,2006_D_116,CA194,JF,621,1899-12-31 22:00:00,5.8,,19.1,19.1,,,,0,,MX.XX|OX.XX,,CK,,,,,,,,,
2006,D,116,2006_D_116,CA195,JF,621,1899-12-31 22:00:00,5.4,,18.4,18.4,,,,0,,MX.XX|OX.XX,,CK,,,,,,,,,
2006,D,31,2006_D_31,CA188,JM,621,1899-12-31 22:15:00,5.4,,19,19,,,,0,,MX.XX|GX.XX,,CK,,,,,,,,,
