"Phi"	"p"	"model"	"npar"	"AICc"	"DeltaAICc"	"weight"	"Deviance"	"species"	"iter"
"~Sex * Quadratic"	"~Year * Quadratic"	"Phi(~Sex * Quadratic)p(~Year * Quadratic)"	18	10425.8166811398	0	0.999998690823645	8038.9403	"Snowy"	9
"~Sex * Quadratic"	"~Year"	"Phi(~Sex * Quadratic)p(~Year)"	11	10454.7756071348	28.9589259950371	5.14811868608167e-07	8081.995	"Snowy"	9
"~Sex * Quadratic"	"~Year + Time"	"Phi(~Sex * Quadratic)p(~Year + Time)"	12	10455.8674607046	30.05077956485	2.98232906102087e-07	8081.0753	"Snowy"	9
"~Sex * Quadratic"	"~Year + Quadratic"	"Phi(~Sex * Quadratic)p(~Year + Quadratic)"	12	10456.6404607046	30.8237795648492	2.02628599723605e-07	8081.8484	"Snowy"	9
"~Sex * Quadratic"	"~Year + Time + Sex"	"Phi(~Sex * Quadratic)p(~Year + Time + Sex)"	13	10457.8772227242	32.0605415844366	1.09179545724506e-07	8081.0734	"Snowy"	9
"~Sex * Quadratic"	"~Year + Quadratic + Sex"	"Phi(~Sex * Quadratic)p(~Year + Quadratic + Sex)"	13	10458.6512227242	32.834541584436	7.41428572496687e-08	8081.848	"Snowy"	9
"~Sex * Quadratic"	"~Year + Time * Sex"	"Phi(~Sex * Quadratic)p(~Year + Time * Sex)"	14	10459.0368938093	33.2202126695502	6.11395033331489e-08	8080.2201	"Snowy"	9
"~Sex * Quadratic"	"~Year + Quadratic * Sex"	"Phi(~Sex * Quadratic)p(~Year + Quadratic * Sex)"	14	10459.4778938093	33.6612126695509	4.90410740547406e-08	8080.662	"Snowy"	9
"~Sex * Quadratic"	"~1"	"Phi(~Sex * Quadratic)p(~1)"	5	10862.3835287486	436.566847608834	0	8501.6488	"Snowy"	9
"~Sex * Quadratic"	"~Time"	"Phi(~Sex * Quadratic)p(~Time)"	6	10862.4309445196	436.614263379864	0	8499.6903	"Snowy"	9
"~Sex * Quadratic"	"~Sex * Time"	"Phi(~Sex * Quadratic)p(~Sex * Time)"	8	10863.3894909747	437.572809834972	0	8496.6361	"Snowy"	9
"~Sex * Quadratic"	"~Sex"	"Phi(~Sex * Quadratic)p(~Sex)"	6	10863.8149445196	437.998263379865	0	8501.0744	"Snowy"	9
"~Sex * Quadratic"	"~Sex + Time"	"Phi(~Sex * Quadratic)p(~Sex + Time)"	7	10863.8822650575	438.065583917767	0	8499.1359	"Snowy"	9
"~Sex * Quadratic"	"~Quadratic"	"Phi(~Sex * Quadratic)p(~Quadratic)"	6	10864.2999445196	438.483263379865	0	8501.5593	"Snowy"	9
"~Sex * Quadratic"	"~Cubic"	"Phi(~Sex * Quadratic)p(~Cubic)"	6	10864.3299445196	438.513263379864	0	8501.5893	"Snowy"	9
